"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
100,"std","sged",1,1.80010769836562,0.281410400232098,1.98246961138479,0.281410400232098,-83.005384918281,0.0324429983071109,0.163921153482096,0.131333420892056,0.0256686196264792,0.160214276484947,0.129481183392448,0.163921153482096,0.160214276484947,0.23698112700702,0.198057429763285,"Student-t","Skewed GED"
100,"std","sstd",1,1.82404517812611,1.25982325003956,2.00640709114527,1.25982325003956,-84.2022589063053,0.109075734974454,0.195916958037345,0.158132861020541,0.0290186412579662,0.170348587473705,0.136277643169693,0.195916958037345,0.170348587473705,0.391168797137417,0.219470084911796,"Student-t","Skewed Student-t"
100,"std","std",1,1.80275770403899,0.268563110990781,1.95906791519828,0.268563110990781,-84.1378852019497,0.0480006251068854,0.179948249988249,0.144520668111442,0.0269360241090702,0.164121978862521,0.131119724208105,0.179948249988249,0.164121978862521,0.284177874650885,0.207483401953606,"Student-t","Student-t"
1000,"ged","ged",1,1.82368591830509,0.085243007423455,1.85313244997899,0.085243007423455,-905.842959152547,0.0012149307585946,0.0324401406242322,0.0256481087672017,0.000962094523211543,0.0310176485446188,0.0246708054734367,0.0324401406242322,0.0310176485446188,0.0460140707328801,0.0429707422405909,"GED","GED"
1000,"ged","norm",1,1.84086446043714,0.085371931129344,1.86540323683205,0.085371931129344,-915.432230218568,0.00124308113494132,0.0328260897079204,0.0259286105818346,0.000993105568570244,0.0315135769952676,0.0250200138667763,0.0328260897079204,0.0315135769952676,0.0466341221698488,0.0435129074740174,"GED","Normal"
1000,"ged","sged",1,1.82466918425041,0.0852791218483154,1.85902347120329,0.0852791218483154,-905.334592125207,0.00122020718748787,0.0325046050028518,0.0256930744025414,0.000973809600352788,0.0312059225204383,0.0246990047225335,0.0325046050028518,0.0312059225204383,0.0461191233270725,0.0429133103761235,"GED","Skewed GED"
1000,"ged","sstd",1,1.82782708076551,0.0852040099581606,1.86218136771839,0.0852040099581606,-906.913540382756,0.0012620777053959,0.0330298269202092,0.0261224854240559,0.000995541021001313,0.031552195181446,0.02518576799281,0.0330298269202092,0.031552195181446,0.047001900795548,0.0436022662769373,"GED","Skewed Student-t"
1000,"ged","std",1,1.82673351393176,0.0851663324707625,1.85618004560566,0.0851663324707625,-907.366756965882,0.00125599288018801,0.0329567965663918,0.0260717197920463,0.000994513093510226,0.0315359014556696,0.0251079332421122,0.0329567965663918,0.0315359014556696,0.0468878236586886,0.0435200859061786,"GED","Student-t"
1000,"norm","ged",1,1.84373388261955,0.0790729815397054,1.87318041429344,0.0790729815397054,-915.866941309775,0.000867136835723253,0.0275522048209698,0.0219721350803369,0.000707640950520877,0.0266015213765282,0.0212749849971955,0.0275522048209698,0.0266015213765282,0.0382277625896579,0.0363433197006222,"Normal","GED"
1000,"norm","norm",1,1.84273991775581,0.0790437229269027,1.86727869415072,0.0790437229269027,-916.369958877906,0.000866491203786562,0.0275317743691002,0.021956081282373,0.000710491355776882,0.0266550437111261,0.0212889798476829,0.0275317743691002,0.0266550437111261,0.0381944642374977,0.0362505575836487,"Normal","Normal"
1000,"norm","sged",1,1.84472642558844,0.0790844444727943,1.87908071254131,0.0790844444727943,-915.36321279422,0.000869604610528038,0.0275889782071242,0.0219985241683802,0.000710835791794984,0.0266615034741323,0.0212765753818252,0.0275889782071242,0.0266615034741323,0.0382849362846468,0.0363691928210353,"Normal","Skewed GED"
1000,"norm","sstd",1,1.84622377429303,0.0791667258272353,1.8805780612459,0.0791667258272353,-916.111887146513,0.000877416820126478,0.0276647405738554,0.0220569001182511,0.000709892382342753,0.0266438056599226,0.0212727984950167,0.0276647405738554,0.0266438056599226,0.038427991859449,0.0363459758739335,"Normal","Skewed Student-t"
1000,"norm","std",1,1.84482997721802,0.0791285970567075,1.87427650889191,0.0791285970567076,-916.414988609009,0.000873798177637401,0.027606738923897,0.022013911575264,0.000707796886551679,0.0266044523810722,0.0212542649169038,0.027606738923897,0.0266044523810722,0.0383144744243672,0.0363400023593636,"Normal","Student-t"
1000,"sged","ged",1,1.81433333075898,0.0618783728368829,1.84377986243288,0.0618783728368829,-901.166665379492,0.00152813673243714,0.036161082734988,0.0292333959280732,0.00117656423795942,0.0343010821425281,0.0276572698647376,0.036161082734988,0.0343010821425281,0.0469766233662247,0.0441152760911639,"Skewed GED","GED"
1000,"sged","norm",1,1.83742415247627,0.0662328755098183,1.86196292887118,0.0662328755098183,-913.712076238133,0.00162247378751252,0.0371610597061904,0.0300236910340735,0.0012390662887753,0.0352003731677344,0.0284174843970425,0.0371610597061904,0.0352003731677344,0.0481718365950068,0.0452270622923778,"Skewed GED","Normal"
1000,"sged","sged",1,1.61549234693594,0.0535999890597741,1.64984663388882,0.0535999890597741,-800.74617346797,0.000767263179244036,0.025755822806268,0.0214614143833572,0.000607236638058879,0.0246421716665865,0.0201960099021513,0.025755822806268,0.0246421716665865,0.0331182921653146,0.0316177360739763,"Skewed GED","Skewed GED"
1000,"sged","sstd",1,1.61877084252688,0.0543521891067583,1.65312512947975,0.0543521891067583,-802.38542126344,0.00081403392528214,0.0264474493498821,0.0221211574395057,0.000640884857445848,0.0253157025816092,0.0207911530281775,0.0264474493498821,0.0253157025816092,0.0340097183896557,0.0321627062797066,"Skewed GED","Skewed Student-t"
1000,"sged","std",1,1.79645390169868,0.060765489471761,1.82590043337257,0.060765489471761,-892.226950849338,0.00144856020086339,0.0352480730474233,0.0286932754299474,0.00111799072958459,0.0334363680848098,0.0271613559534735,0.0352480730474233,0.0334363680848098,0.0462101396526937,0.0433063533998466,"Skewed GED","Student-t"
