"n","true_dist","assumed_dist","parameter","true_value","mean_estimate","bias","mean_abs_error","parameter_mse","parameter_rmse","true_dist_label","assumed_dist_label"
100,"sstd","sstd","omega",-0.1,-0.184991086809392,-0.0849910868093919,0.163149006170512,0.1106436493984,0.332631401702244,"Skewed Student-t","Skewed Student-t"
100,"sstd","sstd","shape",8,17.9069650334513,9.9069650334513,12.7901863628528,491.276579343358,22.1647598530496,"Skewed Student-t","Skewed Student-t"
100,"sstd","sstd","skew",0.5,0.382112518902566,-0.117887481097434,0.169374474657627,0.0556636750446148,0.235931504985271,"Skewed Student-t","Skewed Student-t"
100,"sstd","std","alpha1",0.15,0.207027987793472,0.0570279877934716,0.174218160513866,0.0669168356462057,0.258682886264642,"Skewed Student-t","Student-t"
100,"sstd","std","beta1",0.9,0.796245852810189,-0.103754147189811,0.148452606130845,0.0790586647026906,0.281173726906855,"Skewed Student-t","Student-t"
100,"sstd","std","gamma1",0.1,-0.258030493552449,-0.358030493552449,0.497785627524182,0.395248150770753,0.628687641655817,"Skewed Student-t","Student-t"
100,"sstd","std","mu",0,0.0883710094431207,0.0883710094431207,0.0970729338504833,0.0139853793143697,0.118259795849518,"Skewed Student-t","Student-t"
100,"sstd","std","omega",-0.1,-0.195949933428764,-0.0959499334287636,0.167652177445159,0.106334137442799,0.326089155665746,"Skewed Student-t","Student-t"
100,"sstd","std","shape",8,18.792991216448,10.792991216448,14.2462477005856,940.767398561733,30.6719317709487,"Skewed Student-t","Student-t"
100,"sstd","std","skew",0.5,NA,NA,NA,NA,NA,"Skewed Student-t","Student-t"
100,"std","ged","alpha1",0.15,0.185586690719304,0.0355866907193038,0.13059345557584,0.0287736850591598,0.169628078628392,"Student-t","GED"
100,"std","ged","beta1",0.9,0.81016161089051,-0.0898383891094903,0.130028422767871,0.0665787899456078,0.258028661093313,"Student-t","GED"
100,"std","ged","gamma1",0.1,-0.180585340718506,-0.280585340718506,0.373671384501954,0.207220030188397,0.45521426843674,"Student-t","GED"
100,"std","ged","mu",0,0.0110034094694621,0.0110034094694621,0.0548101189568124,0.0049080354513145,0.0700573725693057,"Student-t","GED"
100,"std","ged","omega",-0.1,-0.212926398151706,-0.112926398151706,0.151752091564926,0.0939976835414195,0.306590416584438,"Student-t","GED"
100,"std","ged","shape",8,2.05107834754842,-5.94892165245158,6.07816822599966,39.2817242105419,6.26751339931092,"Student-t","GED"
100,"std","ged","skew",NA,NA,NA,NA,NA,NA,"Student-t","GED"
100,"std","norm","alpha1",0.15,0.183092665912548,0.033092665912548,0.130410887426586,0.0284374339043226,0.168634023566784,"Student-t","Normal"
100,"std","norm","beta1",0.9,0.81770112512525,-0.0822988748747505,0.12296782771886,0.060478221907634,0.245923203272147,"Student-t","Normal"
100,"std","norm","gamma1",0.1,-0.190449223161766,-0.290449223161766,0.384586345284893,0.225041164785969,0.474385038535122,"Student-t","Normal"
100,"std","norm","mu",0,0.0113055545011738,0.0113055545011738,0.0549856701986938,0.00497232138798563,0.0705146891646388,"Student-t","Normal"
100,"std","norm","omega",-0.1,-0.204234680012759,-0.104234680012759,0.144372905869626,0.0852339408688897,0.291948524347854,"Student-t","Normal"
100,"std","norm","shape",8,NA,NA,NA,NA,NA,"Student-t","Normal"
100,"std","norm","skew",NA,NA,NA,NA,NA,NA,"Student-t","Normal"
100,"std","sged","alpha1",0.15,0.191472874029994,0.041472874029994,0.14357129143726,0.0426665521906979,0.206558834695343,"Student-t","Skewed GED"
100,"std","sged","beta1",0.9,0.812482808733934,-0.0875171912660663,0.126701466729011,0.0624973456111145,0.249994691165861,"Student-t","Skewed GED"
100,"std","sged","gamma1",0.1,-0.197528703173967,-0.297528703173967,0.391790517384086,0.246109696297211,0.496094442921114,"Student-t","Skewed GED"
100,"std","sged","mu",0,0.0123464646941488,0.0123464646941488,0.0608656167069049,0.010505244358663,0.102495094315108,"Student-t","Skewed GED"
100,"std","sged","omega",-0.1,-0.206816650612725,-0.106816650612724,0.147058643535483,0.0865639555555025,0.294217531013199,"Student-t","Skewed GED"
100,"std","sged","shape",8,1.98928387365158,-6.01071612634842,6.02032404272617,36.9003709147578,6.0745675496086,"Student-t","Skewed GED"
100,"std","sged","skew",NA,1.26423593246621,NA,NA,NA,NA,"Student-t","Skewed GED"
100,"std","sstd","alpha1",0.15,0.20347561387981,0.0534756138798105,0.163320925921747,0.0620912629058473,0.249181184895343,"Student-t","Skewed Student-t"
100,"std","sstd","beta1",0.9,0.782352502754718,-0.117647497245282,0.153687117391498,0.0876202690632166,0.296007211167594,"Student-t","Skewed Student-t"
100,"std","sstd","gamma1",0.1,-0.235358242274915,-0.335358242274915,0.443004156555761,0.321720126885647,0.567203778976874,"Student-t","Skewed Student-t"
100,"std","sstd","mu",0,0.0145226405328375,0.0145226405328375,0.061020893578581,0.00619723251538035,0.0787225032337028,"Student-t","Skewed Student-t"
100,"std","sstd","omega",-0.1,-0.225852053204166,-0.125852053204166,0.173233687442109,0.119707507921419,0.34598772799251,"Student-t","Skewed Student-t"
100,"std","sstd","shape",8,20.9493129028271,12.9493129028271,15.1535410035704,631.293249159408,25.1255497285016,"Student-t","Skewed Student-t"
100,"std","sstd","skew",NA,1.06875363684184,NA,NA,NA,NA,"Student-t","Skewed Student-t"
100,"std","std","alpha1",0.15,0.194818578500843,0.0448185785008426,0.141623477984316,0.0357260847557129,0.189013451256023,"Student-t","Student-t"
100,"std","std","beta1",0.9,0.797031259456913,-0.102968740543087,0.142163724779501,0.0761778458161053,0.2760033438495,"Student-t","Student-t"
100,"std","std","gamma1",0.1,-0.233330230789703,-0.333330230789703,0.425769487758458,0.28582310682324,0.534624266960675,"Student-t","Student-t"
100,"std","std","mu",0,0.00976628378573993,0.00976628378573993,0.0527745827063537,0.00456738165861552,0.0675824064281195,"Student-t","Student-t"
100,"std","std","omega",-0.1,-0.224067959125575,-0.124067959125575,0.164154497043452,0.110000123985882,0.331662665951238,"Student-t","Student-t"
100,"std","std","shape",8,28.4915336522051,20.4915336522051,22.5167186283337,1686.95534171619,41.0725619083615,"Student-t","Student-t"
100,"std","std","skew",NA,NA,NA,NA,NA,NA,"Student-t","Student-t"
1000,"ged","ged","alpha1",0.15,0.15436522800254,0.00436522800253965,0.02670396223686,0.00114403791931559,0.0338236295999645,"GED","GED"
1000,"ged","ged","beta1",0.9,0.892334328686987,-0.00766567131301337,0.0284139796808462,0.00172917098589497,0.0415833017675962,"GED","GED"
1000,"ged","ged","gamma1",0.1,0.08956405704498,-0.01043594295502,0.0383191823258213,0.00232953387739922,0.0482652450257866,"GED","GED"
1000,"ged","ged","mu",0,0.000420024922505898,0.000420024922505898,0.0141414989643132,0.000317598379061779,0.0178212900504363,"GED","GED"
1000,"ged","ged","omega",-0.1,-0.108296530005057,-0.00829653000505711,0.0293633821119845,0.00193491308684289,0.0439876469800657,"GED","GED"
1000,"ged","ged","shape",1.5,1.51945557075216,0.0194555707521555,0.0815103881098993,0.010722855189347,0.103551220124859,"GED","GED"
1000,"ged","ged","skew",NA,NA,NA,NA,NA,NA,"GED","GED"
1000,"ged","norm","alpha1",0.15,0.154603097099467,0.0046030970994666,0.0270952593971574,0.0011739469539761,0.0342629093040288,"GED","Normal"
1000,"ged","norm","beta1",0.9,0.89230171578127,-0.00769828421873037,0.0288818655954926,0.001698420314391,0.0412118953020969,"GED","Normal"
1000,"ged","norm","gamma1",0.1,0.0900598288844508,-0.00994017111554918,0.0387957323331747,0.00239054815191235,0.0488932321688018,"GED","Normal"
1000,"ged","norm","mu",0,0.000594346428598154,0.000594346428598154,0.0147661806153387,0.000346747548550891,0.0186211586253619,"GED","Normal"
1000,"ged","norm","omega",-0.1,-0.105685995750176,-0.00568599575017613,0.0295827746256767,0.00181555405031831,0.0426093188201632,"GED","Normal"
1000,"ged","norm","shape",1.5,NA,NA,NA,NA,NA,"GED","Normal"
1000,"ged","norm","skew",NA,NA,NA,NA,NA,NA,"GED","Normal"
1000,"ged","sged","alpha1",0.15,0.154390791428154,0.00439079142815402,0.0267503845480336,0.00115130377828903,0.0339308676324233,"GED","Skewed GED"
1000,"ged","sged","beta1",0.9,0.892279755047678,-0.00772024495232209,0.028478186980937,0.0017382555029419,0.0416923914274763,"GED","Skewed GED"
1000,"ged","sged","gamma1",0.1,0.0895405452936064,-0.0104594547063936,0.0384319509851719,0.00233758456245995,0.0483485735307667,"GED","Skewed GED"
1000,"ged","sged","mu",0,0.000584469173925715,0.000584469173925715,0.0147605667706555,0.00034570315081115,0.0185930941699102,"GED","Skewed GED"
1000,"ged","sged","omega",-0.1,-0.108298379809476,-0.00829837980947579,0.0294007073380897,0.00194704498336749,0.0441253326714654,"GED","Skewed GED"
1000,"ged","sged","shape",1.5,1.51942428768405,0.0194242876840501,0.0818968662539725,0.010803194209792,0.103938415467006,"GED","Skewed GED"
1000,"ged","sged","skew",NA,1.00176100994389,NA,NA,NA,NA,"GED","Skewed GED"
1000,"ged","sstd","alpha1",0.15,0.154866044688865,0.00486604468886498,0.0271894648403856,0.00119038251183666,0.034501920407952,"GED","Skewed Student-t"
1000,"ged","sstd","beta1",0.9,0.891787556143301,-0.00821244385669937,0.0291187898456851,0.0018573508673034,0.0430969937153788,"GED","Skewed Student-t"
1000,"ged","sstd","gamma1",0.1,0.0898307720331796,-0.0101692279668204,0.0389530060939827,0.00239960548535111,0.0489857681919056,"GED","Skewed Student-t"
1000,"ged","sstd","mu",0,0.000601092871330172,0.000601092871330172,0.0150039451234756,0.000357221444937063,0.0189003027736876,"GED","Skewed Student-t"
1000,"ged","sstd","omega",-0.1,-0.107656180578355,-0.00765618057835468,0.0297743743874917,0.00202974774440741,0.0450527218312879,"GED","Skewed Student-t"
1000,"ged","sstd","shape",1.5,10.8718792620558,9.37187926205579,9.37187926205579,113.935143172265,10.6740406206958,"GED","Skewed Student-t"
1000,"ged","sstd","skew",NA,1.00183414675,NA,NA,NA,NA,"GED","Skewed Student-t"
